gender,medal,type,year,country,abb,longitude,latitude
Women,Gold,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Bronze,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Women,Gold,Swimming,2004,Cyprus,CYP,33.429859,35.126413
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Gold,Swimming,2004,Sweden,SWE,18.643501,60.128161
Women,Silver,Swimming,2004,Mexico,MEX,-102.552784,23.634501
Women,Bronze,Swimming,2004,France,FRA,2.213749,46.227638
Women,Gold,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Silver,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Women,Bronze,Swimming,2004,Hungary,HUN,19.503304,47.162494
Women,Gold,Swimming,2004,France,FRA,2.213749,46.227638
Women,Silver,Swimming,2004,Mexico,MEX,-102.552784,23.634501
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Women,Bronze,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Gold,Swimming,2004,Italy,ITA,12.56738,41.87194
Women,Silver,Swimming,2004,Hungary,HUN,19.503304,47.162494
Women,Bronze,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Gold,Swimming,2004,South Africa,RSA,22.937506,-30.559482
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Gold,Swimming,2004,Poland,POL,19.145136,51.919438
Women,Silver,Swimming,2004,Poland,POL,19.145136,51.919438
Women,Bronze,Swimming,2004,Germany,GER,10.451526,51.165691
Women,Gold,Swimming,2004,Poland,POL,19.145136,51.919438
Women,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Women,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Gold,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Gold,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Bronze,Swimming,2004,Germany,GER,10.451526,51.165691
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Gold,Swimming,2004,Hungary,HUN,19.503304,47.162494
Women,Silver,Swimming,2004,Italy,ITA,12.56738,41.87194
Women,Bronze,Swimming,2004,Israel,ISR,34.851612,31.046051
Women,Gold,Swimming,2004,South Africa,RSA,22.937506,-30.559482
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Bronze,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Bronze,Swimming,2004,Germany,GER,10.451526,51.165691
Women,Gold,Swimming,2004,Russia,RUS,105.318756,61.52401
Women,Silver,Swimming,2004,Netherlands,NED,5.291266,52.132633
Women,Bronze,Swimming,2004,Germany,GER,10.451526,51.165691
Women,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Women,Silver,Swimming,2004,Poland,POL,19.145136,51.919438
Women,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Gold,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2004,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Bronze,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2004,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2004,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2004,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2004,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2004,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Silver,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Silver,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Silver,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Gold,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Gold,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Gold,Swimming,2004,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Silver,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Silver,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Silver,Swimming,2004,Japan,JPN,138.252924,36.204824
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2004,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2004,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,2004,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,2004,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,2004,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2004,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Bronze,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Bronze,Swimming,2004,Belarus,BLR,27.953389,53.709807
Men,Bronze,Swimming,2004,Belarus,BLR,27.953389,53.709807
Women,Gold,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Gold,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Gold,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Gold,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Silver,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Bronze,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Bronze,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Bronze,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Bronze,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Gold,Swimming,2004,Great Britain,GBR,-3.435973,55.378051
Women,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Silver,Swimming,2004,Spain,ESP,-3.74922,40.463667
Women,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Bronze,Swimming,2004,Japan,JPN,138.252924,36.204824
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Gold,Swimming,2004,United States of America,USA,-95.712891,37.09024
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Silver,Swimming,2004,Canada,CAN,-106.346771,56.130366
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Women,Bronze,Swimming,2004,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Silver,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Korea,KOR,127.766922,35.907757
Men,Gold,Swimming,2008,France,FRA,2.213749,46.227638
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Czech Republic,CZE,15.472962,49.817492
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Bronze,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Gold,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Bronze,Swimming,2008,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,Japan,JPN,138.252924,36.204824
Men,Bronze,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Bronze,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,France,FRA,2.213749,46.227638
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Czech Republic,CZE,15.472962,49.817492
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,2008,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Bronze,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Hungary,HUN,19.503304,47.162494
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Bronze,Swimming,2008,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Gold,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,France,FRA,2.213749,46.227638
Men,Bronze,Swimming,2008,Czech Republic,CZE,15.472962,49.817492
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,2008,Ireland,IRL,-8.24389,53.41291
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,Hungary,HUN,19.503304,47.162494
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,2008,Belarus,BLR,27.953389,53.709807
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,South Africa,RSA,22.937506,-30.559482
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Gold,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Silver,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Bronze,Swimming,2008,Portugal,POR,-8.224454,39.399872
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Korea,KOR,127.766922,35.907757
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Mexico,MEX,-102.552784,23.634501
Men,Silver,Swimming,2008,France,FRA,2.213749,46.227638
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Hungary,HUN,19.503304,47.162494
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,Argentina,ARG,-63.616672,-38.416097
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,Estonia,EST,25.013607,58.595272
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Japan,JPN,138.252924,36.204824
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Bronze,Swimming,2008,Colombia,COL,-74.297333,4.570868
Men,Gold,Swimming,2008,Mexico,MEX,-102.552784,23.634501
Men,Silver,Swimming,2008,Germany,GER,10.451526,51.165691
Men,Bronze,Swimming,2008,South Africa,RSA,22.937506,-30.559482
Men,Gold,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,2008,South Africa,RSA,22.937506,-30.559482
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,Belarus,BLR,27.953389,53.709807
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Silver,Swimming,2008,New Zealand,NZL,174.885971,-40.900557
Men,Bronze,Swimming,2008,Belarus,BLR,27.953389,53.709807
Men,Gold,Swimming,2008,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Japan,JPN,138.252924,36.204824
Men,Bronze,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Gold,Swimming,2008,China,CHN,104.195397,35.86166
Men,Silver,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Hungary,HUN,19.503304,47.162494
Men,Silver,Swimming,2008,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Bronze,Swimming,2008,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,2008,Belarus,BLR,27.953389,53.709807
Men,Silver,Swimming,2008,Belarus,BLR,27.953389,53.709807
Men,Bronze,Swimming,2008,Ukraine,UKR,31.16558,48.379433
Men,Gold,Swimming,2008,Belarus,BLR,27.953389,53.709807
Men,Silver,Swimming,2008,Greece,GRE,21.824312,39.074208
Men,Bronze,Swimming,2008,Russia,RUS,105.318756,61.52401
Men,Gold,Swimming,2008,New Zealand,NZL,174.885971,-40.900557
Men,Silver,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,2008,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,2008,Brazil,BRA,-51.92528,-14.235004
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,2008,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,2008,China,CHN,104.195397,35.86166
Men,Bronze,Swimming,2008,China,CHN,104.195397,35.86166
